Transaction unique identifier,Price,Date of Transfer,Property Type,Old/New,Duration,Town/City,District,County,PPDCategory Type,Record Status - monthly file only
{9BCB7B0C-7E1D-4004-9CA0-1E4423A9A6CF},50000,1995-07-07 00:00,D,Y,F,HASSOCKS,MID SUSSEX,WEST SUSSEX,A,A
{2A42DBF5-AFEF-4426-B701-171EFB028072},78000,1995-08-25 00:00,T,N,F,LONDON,WALTHAM FOREST,GREATER LONDON,A,A
{6ABE2464-0AEB-483B-9B47-171F0300381B},65000,1995-12-14 00:00,S,N,F,ROSSENDALE,ROSSENDALE,LANCASHIRE,A,A
{7705763E-109B-4704-8098-256ADFEBAC10},26000,1995-09-08 00:00,S,N,F,NEWCASTLE UPON TYNE,NEWCASTLE UPON TYNE,TYNE AND WEAR,A,A
{92E7E343-034B-4CAC-9230-256AF81AC0E5},91000,1995-08-11 00:00,D,N,F,USK,MONMOUTH,GWENT,A,A
{253B923C-7F24-4652-A51E-1AB670EB104F},54000,1995-09-29 00:00,D,N,F,NORWICH,NORWICH,NORFOLK,A,A
{16342CD9-FE7F-46CC-8141-21D5C685879C},85950,1995-01-18 00:00,F,Y,L,HITCHIN,NORTH HERTFORDSHIRE,HERTFORDSHIRE,A,A
{12373C40-0753-4607-87CD-21D5CB4D5F19},55500,1995-08-10 00:00,F,N,L,CROMER,NORTH NORFOLK,NORFOLK,A,A
{C9C5BC84-FA1A-42DF-8C23-21D5D912B0FD},108000,1995-09-01 00:00,T,N,F,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A
{3107834E-BC14-4FA6-9F4F-21D5F0DAF4F7},85000,1995-11-03 00:00,D,N,L,SOLIHULL,BIRMINGHAM,WEST MIDLANDS,A,A
{CF6F547B-EC06-488F-8424-21D5F5BD6A8C},75000,1995-05-12 00:00,T,N,F,MITCHAM,MERTON,GREATER LONDON,A,A
{E220E846-916D-412A-8AE8-1E4450748355},47500,1995-09-14 00:00,T,N,F,MALTON,RYEDALE,NORTH YORKSHIRE,A,A
{BB3469DC-9170-4DDE-94BB-1E445727632B},48500,1995-07-19 00:00,S,N,F,HEREFORD,SOUTH HEREFORDSHIRE,HEREFORD AND WORCESTER,A,A
{EFCD29D7-525D-4A7A-AF85-5C5086399275},141000,1995-03-03 00:00,D,N,F,TARPORLEY,VALE ROYAL,CHESHIRE,A,A
{B79A26AE-7C25-43A5-8BBD-5C5095284459},28000,1995-12-18 00:00,T,N,F,LINCOLN,LINCOLN,LINCOLNSHIRE,A,A
{42099266-90B7-4A01-9BB7-5C50A63E9F53},116499,1995-07-28 00:00,D,N,L,HARROGATE,HARROGATE,NORTH YORKSHIRE,A,A
{C8B7B866-3BC5-44C5-869D-554740C83338},63000,1995-12-12 00:00,T,N,F,HEMEL HEMPSTEAD,DACORUM,HERTFORDSHIRE,A,A
{6D0CFF14-80C1-4B1D-A275-5547459125BD},53500,1995-01-25 00:00,T,N,F,GILLINGHAM,NORTH DORSET,DORSET,A,A
{49BB55E9-8D8C-4214-A11A-58BA45A1B05C},83000,1995-06-16 00:00,S,N,F,WEMBLEY,BRENT,GREATER LONDON,A,A
{B215299B-B5AA-4F9E-8514-58BA49E3B7C8},29050,1995-07-11 00:00,D,Y,F,SPALDING,SOUTH HOLLAND,LINCOLNSHIRE,A,A
{5C5BCF47-3DF0-4B87-857D-58BA590C7BA5},59000,1995-08-11 00:00,T,N,F,WINDSOR,WINDSOR AND MAIDENHEAD,WINDSOR AND MAIDENHEAD,A,A
{3BB098DD-F31B-43CE-BF78-58BA5EC8219D},42500,1995-11-24 00:00,S,N,F,CULLOMPTON,MID DEVON,DEVON,A,A
{3F346DDC-AAC0-45E2-83D7-58BA65BEA3FF},60000,1995-08-22 00:00,D,N,F,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK,A,A
{87F1EED2-9C5F-485E-8ED9-58BA67611B08},58000,1995-05-05 00:00,S,N,F,SHOREHAM-BY-SEA,ADUR,WEST SUSSEX,A,A
{5B17701D-87D1-4860-9EB9-58BA76E156C3},52500,1995-12-18 00:00,S,N,F,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,A,A
{DB9FAA2D-4D21-4640-AA65-51949F1BADB4},64500,1995-08-18 00:00,T,N,F,LONDON,LEWISHAM,GREATER LONDON,A,A
{DB275809-EF9C-446B-980B-5194A1D76B96},148000,1995-10-13 00:00,S,N,F,CHIGWELL,EPPING FOREST,ESSEX,A,A
{7702A257-9A0B-4474-A83E-5194A862A26A},101950,1995-09-18 00:00,T,Y,F,WELWYN GARDEN CITY,WELWYN HATFIELD,HERTFORDSHIRE,A,A
{B68DF1C8-CE9B-4BFA-A6E3-5194A94C4AE6},87500,1995-03-21 00:00,D,Y,F,CALDICOT,MONMOUTH,GWENT,A,A
{EAAB1DAB-342A-40CC-8096-5194ACAC9C82},55000,1995-11-24 00:00,S,N,F,LEEDS,LEEDS,WEST YORKSHIRE,A,A
{F26E9126-8EDE-4097-A7FC-5194AD275C0F},52000,1995-03-24 00:00,T,Y,F,DEWSBURY,KIRKLEES,WEST YORKSHIRE,A,A
{ED4AB2A0-7109-4426-8B15-4E125E0F99D7},89950,1995-12-08 00:00,D,Y,F,ROCHFORD,ROCHFORD,ESSEX,A,A
{101B4AE8-B3B8-4936-A7A9-4E1269C3BF0E},22400,1995-10-31 00:00,F,N,L,WESTON-SUPER-MARE,WOODSPRING,AVON,A,A
{CCCA2FA4-EDAE-46C5-B077-4E12835F5588},24200,1995-10-12 00:00,T,N,F,BURTON-ON-TRENT,EAST STAFFORDSHIRE,STAFFORDSHIRE,A,A
{8F8F5689-47E1-4BB0-BD27-5C50B3EDA563},78500,1995-09-05 00:00,S,Y,F,WADHURST,ROTHER,EAST SUSSEX,A,A
{BBA62EC7-9412-4E95-8B69-5C50C28AE52C},96000,1995-03-24 00:00,S,N,F,BAGSHOT,SURREY HEATH,SURREY,A,A
{6FC33CF5-E30B-4DED-BD61-5C50EA48D929},69500,1995-07-14 00:00,T,N,F,BUDLEIGH SALTERTON,EAST DEVON,DEVON,A,A
{E1DA14B6-8F51-4CC2-9D0A-55478759EEB8},41000,1995-01-13 00:00,S,N,F,LINCOLN,NORTH KESTEVEN,LINCOLNSHIRE,A,A
{97C3B2BD-8205-40FC-B00F-55479E679231},20000,1995-12-18 00:00,F,N,L,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,A,A
{7A4369F7-2647-48BF-91C2-5547B1A6B62A},93000,1995-04-28 00:00,T,N,F,BARNET,BARNET,GREATER LONDON,A,A
{A9DACD43-07B1-4DBE-AC67-5547B9DB4C6A},42000,1995-05-18 00:00,F,Y,L,BIRKENHEAD,WIRRAL,MERSEYSIDE,A,A
{FD009F4A-7E6D-4DD5-A8CA-58BAABABA046},82500,1995-11-10 00:00,S,N,F,CHEPSTOW,FOREST OF DEAN,GLOUCESTERSHIRE,A,A
{89B55513-F950-4E39-AEC6-58BAB193A4A1},72500,1995-11-10 00:00,S,N,L,CLEETHORPES,CLEETHORPES,HUMBERSIDE,A,A
{462139FC-803E-498A-A17F-58BABEAAB901},28000,1995-01-06 00:00,T,N,F,ULVERSTON,SOUTH LAKELAND,CUMBRIA,A,A
{2D63E8AD-BD9D-45D5-A3B9-5194C165F333},54000,1995-10-06 00:00,F,N,L,NEWBURY,NEWBURY,BERKSHIRE,A,A
{7C19E4D3-118D-42F7-A0EE-5194C6573B5B},28000,1995-10-03 00:00,T,N,L,BURNLEY,BURNLEY,LANCASHIRE,A,A
{E8B98AB7-8BA1-4041-958D-5194CC330534},79500,1995-11-24 00:00,D,N,F,LEICESTER,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{18726865-A04D-4CBE-ABFD-5194E24E8E0B},43000,1995-03-31 00:00,T,N,F,SHREWSBURY,SHREWSBURY AND ATCHAM,SHROPSHIRE,A,A
{FFF6F390-6B41-4A5D-8CD6-4E128C9B8847},27000,1995-03-31 00:00,T,N,L,SHEFFIELD,ROTHERHAM,SOUTH YORKSHIRE,A,A
{FA2F9308-2A12-443F-B2D3-4E129087D1E8},95500,1995-11-30 00:00,D,N,F,STEYNING,HORSHAM,WEST SUSSEX,A,A
{10ABDABF-6CFC-4257-B116-4E12A2AB4C85},22000,1995-01-20 00:00,T,N,F,KETTERING,KETTERING,NORTHAMPTONSHIRE,A,A
{021FE269-F77D-4DDC-8005-4E12AFD997C0},89950,1995-06-16 00:00,D,N,F,DURHAM,DURHAM,DURHAM,A,A
{71482411-6FE7-4F78-B011-5C50EDC5240C},89000,1995-03-24 00:00,D,Y,F,WAKEFIELD,LEEDS,WEST YORKSHIRE,A,A
{99593F7F-50BA-4B28-A75D-5C50F23EF950},192000,1995-07-12 00:00,D,N,F,WIMBORNE,EAST DORSET,DORSET,A,A
{6054A7A3-AD04-4BDD-BA8E-5C50F6141C2E},73950,1995-12-01 00:00,S,N,F,WOLVERHAMPTON,WOLVERHAMPTON,WEST MIDLANDS,A,A
{9C3416F2-DC1C-4A92-92E8-5C50FA065B69},14000,1995-05-03 00:00,T,N,F,STOKE-ON-TRENT,STOKE-ON-TRENT,STOKE-ON-TRENT,A,A
{CD93ED14-1445-4C70-825B-5547CA30AF6F},1375000,1995-10-20 00:00,D,N,F,LONDON,BARNET,GREATER LONDON,A,A
{30C6F5FC-4CC4-4CAE-BF43-5547CCCD01B7},39500,1995-09-25 00:00,T,N,F,COLCHESTER,COLCHESTER,ESSEX,A,A
{3A48987F-B7D0-450D-B42C-5547DA2C8AD9},71000,1995-03-30 00:00,S,N,F,ROCHESTER,TONBRIDGE AND MALLING,KENT,A,A
{5A2CCD67-DDB3-4BAD-BF29-5547E5667D20},83950,1995-12-19 00:00,F,Y,L,KINGSTON UPON THAMES,KINGSTON UPON THAMES,GREATER LONDON,A,A
{E055781C-9DE8-4614-8E14-58BAEC8A947D},42000,1995-04-13 00:00,T,N,F,COLCHESTER,TENDRING,ESSEX,A,A
{12463728-CD8C-4DE1-851C-5194ECFC4862},68000,1995-06-30 00:00,S,N,F,READING,READING,READING,A,A
{8A0FE623-F7F8-4A7C-8667-5195058B0562},43000,1995-06-09 00:00,D,N,F,BRIDLINGTON,EAST YORKSHIRE,HUMBERSIDE,A,A
{654A3412-C5F3-42AB-A268-519508CABF49},49000,1995-06-27 00:00,S,N,F,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,A,A
{164ADE48-FC0E-4B86-92F3-519514D1D6D6},59900,1995-12-15 00:00,T,N,F,CARSHALTON,SUTTON,GREATER LONDON,A,A
{8A5156F7-088D-4568-8A4F-51951598957E},138000,1995-11-11 00:00,D,N,F,BILLERICAY,BASILDON,ESSEX,A,A
{F25DD360-0613-4BB0-91A8-4E12CA8DB5C0},67000,1995-05-31 00:00,D,N,F,MIDHURST,CHICHESTER,WEST SUSSEX,A,A
{399175D1-4E3B-42C8-BABF-4E12D09D4D1F},58750,1995-07-18 00:00,T,N,F,WILMSLOW,MACCLESFIELD,CHESHIRE,A,A
{79FAC9EE-84EF-48E1-BA2A-4E12E1413152},900000,1995-11-10 00:00,F,N,L,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A
{30622792-382A-4DFB-9F27-4E12ECC25189},71000,1995-09-01 00:00,D,N,F,TIVERTON,MID DEVON,DEVON,A,A
{A2B02493-DAD3-4619-BBAD-4E12ECD4CEF9},40000,1995-06-21 00:00,S,N,L,MANCHESTER,MANCHESTER,GREATER MANCHESTER,A,A
{93961DFF-0D21-4DEC-8A7F-4E12F11590D1},178000,1995-08-18 00:00,D,N,F,WOKING,WOKING,SURREY,A,A
{4F560FAA-0175-49A4-A001-4E130951DB93},46000,1995-02-21 00:00,S,N,L,GRIMSBY,GREAT GRIMSBY,HUMBERSIDE,A,A
{07A2596F-4715-4EC7-830D-5C513640BA85},32000,1995-08-11 00:00,T,N,F,NEWCASTLE,NEWCASTLE-UNDER-LYME,STAFFORDSHIRE,A,A
{39330374-C61C-4BC0-BA3E-5C514EBABF47},30750,1995-04-13 00:00,T,N,F,SHREWSBURY,SHREWSBURY AND ATCHAM,SHROPSHIRE,A,A
{AA39099D-6F77-40B1-A9B2-5C51653818CE},21000,1995-06-30 00:00,T,N,L,OLDHAM,OLDHAM,GREATER MANCHESTER,A,A
{041264F0-EFF1-499A-BCE0-554804620A78},20000,1995-04-11 00:00,S,N,F,NEWPORT,NEWPORT,NEWPORT,A,A
{5DF83D0E-C169-4D6C-9070-55481A11CD10},51000,1995-06-09 00:00,T,N,F,NORWICH,SOUTH NORFOLK,NORFOLK,A,A
{F011C3C1-6457-4DED-BB22-55481A6F623E},79500,1995-04-07 00:00,S,Y,F,CHELMSFORD,CHELMSFORD,ESSEX,A,A
{1AF2B03A-6000-4C58-8569-55481D01FDD1},46000,1995-12-10 00:00,T,N,F,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{5D5D66ED-7C7C-43CA-B3B9-58BB0EB77D0E},105000,1995-10-30 00:00,T,N,F,LONDON,EALING,GREATER LONDON,A,A
{FBDD9438-677C-468D-90C4-5195547284BF},122000,1995-02-13 00:00,S,N,F,STOCKSFIELD,TYNEDALE,NORTHUMBERLAND,A,A
{A871BB45-87A1-451D-A393-519556CDCD2C},27000,1995-03-31 00:00,T,N,L,NEWPORT,NEWPORT,NEWPORT,A,A
{AA815291-A8C4-469B-B2A7-51956C298A2C},28190,1995-03-29 00:00,F,N,L,TIVERTON,MID DEVON,DEVON,A,A
{19581579-1BCB-4887-88F2-4E132C6F9608},55000,1995-08-25 00:00,F,N,L,LOUGHTON,EPPING FOREST,ESSEX,A,A
{7AC733FC-23D3-455D-87CE-5C51706BFD80},32500,1995-08-21 00:00,T,N,F,DERBY,DERBY,DERBYSHIRE,A,A
{14738410-88C3-4B5C-ABB1-5C51768E9E3A},59950,1995-05-26 00:00,D,N,F,PETERBOROUGH,EAST NORTHAMPTONSHIRE,NORTHAMPTONSHIRE,A,A
{15B758AB-4EB3-48AA-8F6E-5C518430F928},158250,1995-02-07 00:00,D,Y,F,WEST MOLESEY,ELMBRIDGE,SURREY,A,A
{C728CD5B-911C-40A8-BA0F-5C5184E44C44},46950,1995-06-23 00:00,S,Y,F,NEWPORT,NEWPORT,NEWPORT,A,A
{58D4C542-DA75-4133-8F01-5C518D9700FE},68500,1995-11-14 00:00,F,N,L,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A
{18B3372E-7C12-423B-98AC-5C51AC7BBD50},65500,1995-02-17 00:00,S,N,F,MANCHESTER,SALFORD,GREATER MANCHESTER,A,A
{53E58170-0FA2-459D-AF74-554859FF625C},25500,1995-10-16 00:00,F,N,L,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,A,A
{1DE63D61-346F-4BED-9355-55485DA35C56},83500,1995-02-03 00:00,D,N,F,PENZANCE,PENWITH,CORNWALL,A,A
{4B84BBCD-6308-499B-8ECE-55485E0F3A7C},365000,1995-07-03 00:00,D,N,F,GODALMING,WAVERLEY,SURREY,A,A
{634582C0-1EE6-4742-8C07-554868E5A774},46000,1995-06-23 00:00,T,N,F,MAIDSTONE,MAIDSTONE,KENT,A,A
{0823551C-378D-4FD1-870B-55487ADAA581},52000,1995-06-23 00:00,T,N,F,EVESHAM,WYCHAVON,WORCESTERSHIRE,A,A
{F422064F-3C89-4497-B407-58BB5248144F},39000,1995-11-30 00:00,F,N,L,DOVER,DOVER,KENT,A,A
{A673EDF2-0280-44FD-83AA-58BB59B58007},67000,1995-01-24 00:00,S,N,F,WEMBLEY,BRENT,GREATER LONDON,A,A
{F78CF058-670A-4355-A280-58BB5D0591BB},73700,1995-11-29 00:00,T,Y,F,SOUTH OCKENDON,THURROCK,THURROCK,A,A
{8B2B260A-5338-4BBC-A962-58BB62F45A76},24600,1995-04-28 00:00,T,N,F,TELFORD,THE WREKIN,SHROPSHIRE,A,A
{ABAE2A27-9574-45C1-B67F-58BB7C42FDA5},56000,1995-05-19 00:00,S,N,F,LEAMINGTON SPA,WARWICK,WARWICKSHIRE,A,A
{235E86C5-DAE5-41FA-94E7-519573386C42},95000,1995-09-08 00:00,F,N,L,SLOUGH,SOUTH BUCKS,BUCKINGHAMSHIRE,A,A
{E5F408DB-D7BD-48DD-AC68-519583492DA5},57000,1995-10-09 00:00,F,N,L,LONDON,ISLINGTON,GREATER LONDON,A,A
{636DE0DD-4069-4738-BBE0-51959BAC7BDA},57000,1995-08-29 00:00,T,N,F,SOUTHAMPTON,WINCHESTER,HAMPSHIRE,A,A
{7DBCAE20-2178-415A-A7D5-4E1386B4FC87},62500,1995-09-22 00:00,S,Y,F,STEVENAGE,STEVENAGE,HERTFORDSHIRE,A,A
{5D15925A-6C37-4396-B36D-4E138A76E8CF},33000,1995-11-20 00:00,S,N,F,DERBY,DERBY,DERBYSHIRE,A,A
{7CD9796A-06DB-4136-A926-4E139194B6BC},69995,1995-06-07 00:00,D,Y,F,TELFORD,THE WREKIN,SHROPSHIRE,A,A
{D2B9F887-6681-4328-9896-5C51B21F189A},82500,1995-10-05 00:00,D,N,F,DONCASTER,DONCASTER,SOUTH YORKSHIRE,A,A
{30C3D70A-739D-418E-ABBE-5C51DCB27D86},45000,1995-06-09 00:00,S,N,F,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,A,A
{D36726C8-92A1-48BC-827D-5C51E5260951},60000,1995-01-20 00:00,S,N,F,SUTTON COLDFIELD,WALSALL,WEST MIDLANDS,A,A
{7F448676-1259-44EA-9278-5C51E53F0AA7},52450,1995-03-31 00:00,S,N,F,NORWICH,NORTH NORFOLK,NORFOLK,A,A
{5B4B55D2-D88C-4F87-92D1-4959F0A1C34E},49500,1995-11-30 00:00,S,Y,F,EGREMONT,COPELAND,CUMBRIA,A,A
{F1484A53-593C-4AF3-A45B-495A00949051},69995,1995-12-08 00:00,D,Y,F,DAVENTRY,DAVENTRY,NORTHAMPTONSHIRE,A,A
{B14CA20E-5424-4413-8CFA-495A0771D5A2},49950,1995-05-26 00:00,T,Y,F,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS,A,A
{E700FF79-741E-4BEE-A587-495A251DAC69},110000,1995-10-26 00:00,T,N,F,LONDON,WANDSWORTH,GREATER LONDON,A,A
{3A612955-20BB-4837-9C68-423BEA7E3A8F},75000,1995-04-28 00:00,S,N,F,BRIDGEND,OGWR,MID GLAMORGAN,A,A
{3FE3ABD5-59A8-4AD8-9D4A-423BEB6A8E3B},37500,1995-08-11 00:00,T,N,F,REDCAR,LANGBAURGH-ON-TEES,CLEVELAND,A,A
{3778F166-164C-44E2-A923-423BF4064731},36000,1995-08-25 00:00,F,N,L,NOTTINGHAM,GEDLING,NOTTINGHAMSHIRE,A,A
{10197E87-1503-4EBA-B921-423C000331F3},109000,1995-10-06 00:00,D,Y,F,WORCESTER,MALVERN HILLS,WORCESTERSHIRE,A,A
{8DC61C5F-CE09-49F4-8FE5-423C00C94CE2},40000,1995-10-13 00:00,T,N,F,BRISTOL,BRISTOL,AVON,A,A
{4622ADE2-6730-4118-92CE-423C022A9966},93000,1995-09-18 00:00,S,N,F,READING,WOKINGHAM,WOKINGHAM,A,A
{172E6166-77DD-4673-BBAB-423C0FC682E1},52000,1995-04-21 00:00,S,N,F,DRONFIELD,NORTH EAST DERBYSHIRE,DERBYSHIRE,A,A
{F10E7E7B-8C01-4414-950C-423C0FE5CDA4},43000,1995-05-26 00:00,S,Y,F,BILSTON,WOLVERHAMPTON,WEST MIDLANDS,A,A
{A63DACBB-FF75-4B64-8C6E-45CBA3666373},34950,1995-09-13 00:00,F,Y,L,ASHTON-UNDER-LYNE,TAMESIDE,GREATER MANCHESTER,A,A
{66DE2BE7-0308-41C8-A21E-45CBA64B4EE2},37000,1995-12-19 00:00,T,N,F,LYDNEY,FOREST OF DEAN,GLOUCESTERSHIRE,A,A
{48505FBF-CC27-4C75-8E0F-3EAC226DC3BD},47000,1995-09-14 00:00,T,N,F,EXETER,EXETER,DEVON,A,A
{A10CE56E-1762-4155-A073-3EAC3F95700C},11675,1995-10-09 00:00,F,N,L,PRENTON,WIRRAL,MERSEYSIDE,A,A
{AD8C9362-863E-43CE-94A1-3EAC596CBFB4},49000,1995-06-26 00:00,S,N,F,SHIPLEY,BRADFORD,WEST YORKSHIRE,A,A
{1B2DBBCF-0B59-468F-8D1E-3EAC623F245B},42000,1995-09-20 00:00,D,N,F,FLEETWOOD,WYRE,LANCASHIRE,A,A
{5953F57F-6F4D-4069-8E7F-3B1B5236B459},25000,1995-08-16 00:00,T,N,F,BURTON-ON-TRENT,EAST STAFFORDSHIRE,STAFFORDSHIRE,A,A
{CF27CDB5-4672-46D7-9167-3B1B8798D7ED},48000,1995-08-14 00:00,T,N,F,BATH,BATH,AVON,A,A
{AA4B03D2-D566-4659-99E9-495A331C89FE},71000,1995-07-28 00:00,D,Y,F,MELTON MOWBRAY,MELTON,LEICESTERSHIRE,A,A
{B204C0BE-FFB6-4F38-B14F-495A463A010E},68000,1995-08-07 00:00,T,N,F,GRAVESEND,GRAVESHAM,KENT,A,A
{A96E8BBC-C241-45A7-B033-495A4BF6ADBD},115000,1995-11-30 00:00,D,N,F,ROCHDALE,ROCHDALE,GREATER MANCHESTER,A,A
{8E0DEA4B-7CE6-4D76-B757-495A50241D61},64000,1995-09-28 00:00,F,Y,L,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,A,A
{4230744E-5805-4EB9-9FCE-495A65A64E4F},51800,1995-03-14 00:00,F,N,L,RICKMANSWORTH,THREE RIVERS,HERTFORDSHIRE,A,A
{E7870A72-BD97-44A4-A788-495A6A546460},37500,1995-10-27 00:00,S,N,F,SWANSEA,SWANSEA,SWANSEA,A,A
{36E4E4EA-5E50-4151-8CBA-423C37EFF4D2},156000,1995-09-19 00:00,D,N,F,OSWESTRY,OSWESTRY,SHROPSHIRE,A,A
{65CB441A-0340-4403-AD1B-423C4062530F},46500,1995-01-12 00:00,T,Y,F,DERBY,DERBY,DERBYSHIRE,A,A
{250D1443-44C5-41E6-9A43-423C52E10E6E},9000,1995-07-07 00:00,T,N,F,LIVERPOOL,LIVERPOOL,MERSEYSIDE,A,A
{DC018D58-6570-4F81-A71D-423C53C28FDB},19300,1995-09-29 00:00,T,N,F,BARNSLEY,BARNSLEY,SOUTH YORKSHIRE,A,A
{51143CA2-898E-4274-9A92-45CBE09A984A},49500,1995-11-30 00:00,S,N,F,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS,A,A
{BC0DA7DC-9FE0-4733-A4A9-45CBE690C06D},128750,1995-06-16 00:00,D,N,F,GLOUCESTER,TEWKESBURY,GLOUCESTERSHIRE,A,A
{9F63F747-D045-44AA-9079-45CC0B8B9513},30500,1995-08-31 00:00,S,N,F,BILLINGHAM,STOCKTON-ON-TEES,STOCKTON-ON-TEES,A,A
{F90E252E-C219-48B6-86E7-3EAC6B353057},46000,1995-03-31 00:00,S,N,F,GRIMSBY,CLEETHORPES,HUMBERSIDE,A,A
{25DAF242-23B8-40C7-80E2-3EAC6D25A618},83950,1995-02-24 00:00,D,Y,F,HAYWARDS HEATH,MID SUSSEX,WEST SUSSEX,A,A
{0125DB45-24E7-488E-8D88-3EAC84B8B5EC},41000,1995-03-24 00:00,T,N,F,WOLVERHAMPTON,WOLVERHAMPTON,WEST MIDLANDS,A,A
{0CA81381-8901-43F4-BC01-3EAC8BA80B24},76000,1995-07-04 00:00,S,N,F,LONDON,REDBRIDGE,GREATER LONDON,A,A
{E1F3CFA4-BAB4-4A0F-9CFF-3EAC8C82386A},36000,1995-05-30 00:00,F,N,L,MAIDSTONE,MAIDSTONE,KENT,A,A
{AC3555D0-2E82-41A5-9B1E-3EAC93E07BCD},85000,1995-03-10 00:00,D,N,F,SHREWSBURY,SHREWSBURY AND ATCHAM,SHROPSHIRE,A,A
{6DE31A99-3296-41DB-B164-3EAC9EECD205},53500,1995-09-08 00:00,S,N,F,WAKEFIELD,WAKEFIELD,WEST YORKSHIRE,A,A
{275428C3-64E6-4D50-8C32-3B1B918D2D9C},111000,1995-03-31 00:00,S,N,F,FLEET,HART,HAMPSHIRE,A,A
{8C8EC5FE-132F-4AFA-9C33-3B1B93EE2B1D},50500,1995-06-06 00:00,S,N,F,FARINGDON,VALE OF WHITE HORSE,OXFORDSHIRE,A,A
{9DAA8DA6-3E8E-4BE1-804D-3B1B9D3BFB7F},60000,1995-06-20 00:00,D,N,F,EASTBOURNE,WEALDEN,EAST SUSSEX,A,A
{16BF6FCC-36E8-4D13-BB0E-3B1BA643A6D3},63000,1995-07-06 00:00,S,N,F,WALSALL,WALSALL,WEST MIDLANDS,A,A
{8C4C31D5-6085-470C-B38C-495A71F1FACA},37500,1995-05-31 00:00,T,N,L,GUILDFORD,GUILDFORD,SURREY,A,A
{7001BBA4-1411-461E-AB03-495A7A9C78A7},50000,1995-07-24 00:00,F,N,L,WOKING,WOKING,SURREY,A,A
{ADC18B56-0758-4FAB-A538-495A7E798068},34000,1995-03-24 00:00,F,N,L,BRADFORD,BRADFORD,WEST YORKSHIRE,A,A
{398F80B0-786E-4506-9CBB-495AAD95A314},41996,1995-03-31 00:00,T,Y,L,CHELTENHAM,CHELTENHAM,GLOUCESTERSHIRE,A,A
{6A2473A1-817E-40EC-B5E9-495AB13FADA8},30000,1995-12-18 00:00,F,N,L,SEATON,EAST DEVON,DEVON,A,A
{44C19F61-7D6D-44D8-A1B7-423C706C109B},125000,1995-01-20 00:00,D,N,F,COVENTRY,COVENTRY,WEST MIDLANDS,A,A
{23043929-3548-4BBA-852D-423C747358FC},132500,1995-07-07 00:00,D,N,F,WISBECH,FENLAND,CAMBRIDGESHIRE,A,A
{0F10FB5E-8301-41A0-BF26-423C8D6F60ED},57000,1995-01-27 00:00,T,N,F,CHICHESTER,CHICHESTER,WEST SUSSEX,A,A
{750D0639-34F4-482B-8C05-45CC27B9B436},56500,1995-09-08 00:00,S,N,F,LICHFIELD,LICHFIELD,STAFFORDSHIRE,A,A
{C5E24162-819C-4AB8-AD11-3EACAD579FFE},88500,1995-10-31 00:00,S,N,F,WOODBRIDGE,SUFFOLK COASTAL,SUFFOLK,A,A
{18ECAE82-468A-4D20-8F18-3EACB655EC1E},41000,1995-12-29 00:00,S,N,F,DERBY,SOUTH DERBYSHIRE,DERBYSHIRE,A,A
{64E7E98D-3363-4590-AC3D-3EACC25C38AB},98000,1995-01-13 00:00,S,N,F,LONDON,BRENT,GREATER LONDON,A,A
{41B9ABC9-1689-421F-A52C-3EACD1079370},54500,1995-09-29 00:00,S,N,F,CAERPHILLY,RHYMNEY VALLEY,MID GLAMORGAN,A,A
{29A9F8D5-8BD3-4F94-9588-3B1BD3D7CC90},22500,1995-01-31 00:00,F,N,L,TORPOINT,CARADON,CORNWALL,A,A
{38E32DA5-8475-41E2-926B-3B1BDABD3E12},56500,1995-09-15 00:00,T,N,F,DORKING,MOLE VALLEY,SURREY,A,A
{87AC0C22-C061-4BB9-8E02-423CC71870BD},48000,1995-03-31 00:00,D,N,F,LLANFYRNACH,PRESELI PEMBROKESHIRE,DYFED,A,A
{E06FA137-37A1-4154-8F63-423CCE105AD3},39000,1995-03-31 00:00,T,N,F,NEWMARKET,FOREST HEATH,SUFFOLK,A,A
{9BABCAF3-9A73-4CB6-B179-423CCF188FE2},33450,1995-10-27 00:00,T,Y,L,SALFORD,SALFORD,GREATER MANCHESTER,A,A
{B8350934-DD1D-46AE-9457-423CD11EE15B},108000,1995-11-01 00:00,F,N,L,ENFIELD,ENFIELD,GREATER LONDON,A,A
{CED1F166-3C47-4549-AC1C-423CD2BD4B76},44250,1995-10-18 00:00,T,Y,F,TIVERTON,MID DEVON,DEVON,A,A
